date,open,high,low,close,adjusted_close,volume
2023-08-02,0.9605,0.9649,0.9585,0.9605,0.9605,0
2023-08-03,0.9601,0.9612,0.9563,0.9601,0.9601,0
2023-08-04,0.9574,0.9622,0.9569,0.9574,0.9574,0
2023-08-07,0.9618,0.9628,0.9604,0.9618,0.9618,0
2023-08-08,0.9604,0.9608,0.9585,0.9604,0.9604,0
2023-08-09,0.9595,0.9632,0.9583,0.9595,0.9595,0
2023-08-10,0.9626,0.9637,0.9613,0.9626,0.9626,0
2023-08-11,0.9629,0.9648,0.9602,0.9629,0.9629,0
2023-08-14,0.9594,0.9613,0.9578,0.9594,0.9594,0
2023-08-15,0.9577,0.9595,0.9567,0.9577,0.9577,0
2023-08-16,0.9579,0.9611,0.9576,0.9579,0.9579,0
2023-08-17,0.9571,0.9577,0.9551,0.9571,0.9571,0
2023-08-18,0.955,0.9589,0.955,0.955,0.955,0
2023-08-21,0.9595,0.9601,0.9573,0.9595,0.9595,0
2023-08-22,0.9573,0.959,0.9537,0.9573,0.9573,0
2023-08-23,0.9546,0.9556,0.9514,0.9546,0.9546,0
2023-08-24,0.9533,0.9565,0.9522,0.9533,0.9533,0
2023-08-25,0.9559,0.9569,0.9546,0.9559,0.9559,0
2023-08-28,0.9553,0.9563,0.954,0.9553,0.9553,0
2023-08-29,0.9564,0.9568,0.9542,0.9564,0.9564,0
2023-08-30,0.9553,0.9586,0.9549,0.9553,0.9553,0
2023-08-31,0.9597,0.9602,0.9572,0.9597,0.9597,0
2023-09-01,0.9577,0.9582,0.9552,0.9577,0.9577,0
2023-09-04,0.954,0.9556,0.9535,0.954,0.954,0
2023-09-05,0.9548,0.9552,0.9521,0.9548,0.9548,0
2023-09-06,0.9538,0.9574,0.9535,0.9538,0.9538,0
2023-09-07,0.9559,0.9563,0.9548,0.9559,0.9559,0
2023-09-08,0.9549,0.9564,0.9535,0.9549,0.9549,0
2023-09-11,0.9559,0.9584,0.955,0.9559,0.9559,0
2023-09-12,0.9578,0.9584,0.9545,0.9578,0.9578,0
2023-09-13,0.9585,0.9593,0.9572,0.9585,0.9585,0
2023-09-14,0.9589,0.9596,0.9538,0.9589,0.9589,0
2023-09-15,0.9531,0.9572,0.9527,0.9531,0.9531,0
2023-09-18,0.9568,0.9589,0.9549,0.9568,0.9568,0
2023-09-19,0.9594,0.9598,0.9571,0.9594,0.9594,0
2023-09-20,0.9585,0.9604,0.958,0.9585,0.9585,0
2023-09-21,0.9579,0.9676,0.9564,0.9579,0.9579,0
2023-09-22,0.9643,0.9666,0.9623,0.9643,0.9643,0
2023-09-25,0.9659,0.9685,0.9656,0.9659,0.9659,0
2023-09-26,0.966,0.9677,0.9655,0.966,0.966,0
2023-09-27,0.9679,0.9693,0.9657,0.9679,0.9679,0
2023-09-28,0.9673,0.9686,0.9659,0.9673,0.9673,0
2023-09-29,0.9662,0.9691,0.9645,0.9662,0.9662,0
2023-10-02,0.9671,0.9683,0.9615,0.9671,0.9671,0
2023-10-03,0.962,0.9675,0.9614,0.962,0.962,0
2023-10-04,0.9642,0.9653,0.9618,0.9642,0.9642,0
2023-10-05,0.9632,0.9647,0.9613,0.9632,0.9632,0
2023-10-06,0.9626,0.9634,0.9614,0.9626,0.9626,0
2023-10-09,0.9604,0.9609,0.9558,0.9604,0.9604,0
2023-10-10,0.9573,0.9613,0.956,0.9573,0.9573,0
2023-10-11,0.9592,0.9601,0.9563,0.9592,0.9592,0
2023-10-12,0.9572,0.9576,0.9544,0.9572,0.9572,0
2023-10-13,0.9565,0.9572,0.9468,0.9565,0.9565,0
2023-10-16,0.9496,0.9523,0.9486,0.9496,0.9496,0
2023-10-17,0.9503,0.953,0.9498,0.9503,0.9503,0
2023-10-18,0.9516,0.9519,0.9449,0.9516,0.9516,0
2023-10-19,0.9471,0.9483,0.946,0.9471,0.9471,0
2023-10-20,0.9439,0.9452,0.9417,0.9439,0.9439,0
2023-10-23,0.9459,0.9498,0.945,0.9459,0.9459,0
2023-10-24,0.9504,0.9516,0.9462,0.9504,0.9504,0
2023-10-25,0.9462,0.9483,0.9455,0.9462,0.9462,0
2023-10-26,0.9474,0.9492,0.9459,0.9474,0.9474,0
2023-10-27,0.9495,0.9565,0.9487,0.9495,0.9495,0
2023-10-30,0.9531,0.9583,0.9525,0.9531,0.9531,0
2023-10-31,0.9574,0.9624,0.9556,0.9575,0.9575,0
2023-11-01,0.9624,0.9627,0.9567,0.9624,0.9624,0
2023-11-02,0.9587,0.963,0.9565,0.9587,0.9587,0
2023-11-03,0.9619,0.9646,0.9615,0.9619,0.9619,0
2023-11-06,0.9649,0.9653,0.9626,0.9649,0.9649,0
2023-11-07,0.9638,0.9648,0.9609,0.9638,0.9638,0
2023-11-08,0.9626,0.9634,0.9597,0.9626,0.9626,0
2023-11-09,0.9629,0.9646,0.9618,0.9629,0.9629,0
2023-11-10,0.9634,0.9643,0.9619,0.9634,0.9634,0
2023-11-13,0.9642,0.966,0.9636,0.9642,0.9642,0
2023-11-14,0.9645,0.9678,0.9643,0.9645,0.9645,0
2023-11-15,0.9672,0.9675,0.9623,0.9672,0.9672,0
2023-11-16,0.9629,0.9656,0.9625,0.9629,0.9629,0
2023-11-17,0.9642,0.9654,0.9623,0.9642,0.9642,0
2023-11-20,0.9663,0.9678,0.9648,0.9663,0.9663,0
2023-11-21,0.9679,0.9685,0.9645,0.9679,0.9679,0
2023-11-22,0.9644,0.9648,0.9622,0.9644,0.9644,0
2023-11-23,0.9625,0.9653,0.962,0.9625,0.9625,0
2023-11-24,0.9645,0.9651,0.9633,0.9645,0.9645,0
2023-11-27,0.9652,0.9659,0.9622,0.9652,0.9652,0
2023-11-28,0.9644,0.9655,0.9631,0.9644,0.9644,0
2023-11-29,0.9651,0.9651,0.9597,0.9651,0.9651,0
2023-11-30,0.9584,0.9585,0.9481,0.9584,0.9584,0
2023-12-01,0.9527,0.9544,0.9451,0.9527,0.9527,0
2023-12-04,0.9449,0.9505,0.9439,0.9449,0.9449,0
2023-12-05,0.9454,0.9468,0.9439,0.9454,0.9454,0
2023-12-06,0.9444,0.9448,0.9424,0.9444,0.9444,0
2023-12-07,0.9416,0.946,0.9403,0.9416,0.9416,0
2023-12-08,0.9447,0.9475,0.9429,0.9447,0.9447,0
2023-12-11,0.9469,0.9487,0.9445,0.9469,0.9469,0
2023-12-12,0.9454,0.9479,0.9435,0.9454,0.9454,0
2023-12-13,0.945,0.9469,0.9437,0.945,0.945,0
2023-12-14,0.9478,0.9543,0.9455,0.9478,0.9478,0
2023-12-15,0.9533,0.9541,0.9456,0.9533,0.9533,0
2023-12-18,0.9486,0.9499,0.9459,0.9486,0.9486,0
2023-12-19,0.9472,0.9488,0.9439,0.9472,0.9472,0
2023-12-20,0.9449,0.9462,0.9427,0.9451,0.9451,0
2023-12-21,0.944,0.945,0.9411,0.944,0.944,0
2023-12-22,0.9424,0.9429,0.9398,0.9424,0.9424,0
2023-12-25,0.9422,0.9659,0.903,0.9422,0.9422,0
2023-12-26,0.9432,0.9447,0.9418,0.9432,0.9432,0
2023-12-27,0.9427,0.9444,0.9353,0.9427,0.9427,0
2023-12-28,0.9358,0.9359,0.9257,0.9358,0.9358,0
2023-12-29,0.9335,0.9335,0.9254,0.9335,0.9335,0
2024-01-01,0.9284,0.9601,0.9275,0.9284,0.9284,0
2024-01-02,0.9292,0.9339,0.9282,0.9292,0.9292,0
2024-01-03,0.9302,0.9339,0.9291,0.9302,0.9302,0
2024-01-04,0.9277,0.933,0.927,0.9277,0.9277,0
2024-01-05,0.9306,0.9325,0.9288,0.9306,0.9306,0
2024-01-08,0.9308,0.9319,0.9283,0.9308,0.9308,0
2024-01-09,0.9287,0.9319,0.9279,0.9287,0.9287,0
2024-01-10,0.9319,0.9339,0.9312,0.9319,0.9319,0
2024-01-11,0.9334,0.937,0.932,0.9334,0.9334,0
2024-01-12,0.9345,0.9363,0.9325,0.9345,0.9345,0
2024-01-15,0.9341,0.9363,0.9339,0.934,0.934,0
2024-01-16,0.9369,0.9388,0.935,0.9369,0.9369,0
2024-01-17,0.9372,0.9421,0.9358,0.9372,0.9372,0
2024-01-18,0.9408,0.9436,0.9406,0.9408,0.9408,0
2024-01-19,0.9444,0.9466,0.9442,0.9444,0.9444,0
2024-01-22,0.9459,0.9472,0.9447,0.9459,0.9459,0
2024-01-23,0.9454,0.9459,0.9436,0.9454,0.9454,0
2024-01-24,0.9442,0.9447,0.9404,0.9442,0.9442,0
2024-01-25,0.9391,0.9424,0.9391,0.9391,0.9391,0
2024-01-26,0.9404,0.9406,0.9365,0.9404,0.9404,0
2024-01-29,0.937,0.9372,0.9321,0.937,0.937,0
2024-01-30,0.9331,0.9365,0.9315,0.9331,0.9331,0
2024-01-31,0.9345,0.9361,0.9307,0.9345,0.9345,0
2024-02-01,0.9316,0.934,0.9306,0.9316,0.9316,0
2024-02-02,0.9326,0.9358,0.9309,0.9326,0.9326,0
2024-02-05,0.9346,0.9362,0.9338,0.9346,0.9346,0
2024-02-06,0.9352,0.9381,0.9346,0.9352,0.9352,0
2024-02-07,0.9353,0.9404,0.9353,0.9353,0.9353,0
2024-02-08,0.942,0.9424,0.9397,0.942,0.942,0
2024-02-09,0.9413,0.9439,0.9412,0.9413,0.9413,0
2024-02-12,0.9439,0.9442,0.9414,0.9439,0.9439,0
2024-02-13,0.9434,0.951,0.9429,0.9433,0.9433,0
2024-02-14,0.9503,0.9509,0.949,0.9503,0.9503,0
2024-02-15,0.9499,0.9505,0.9471,0.9499,0.9499,0
2024-02-16,0.9478,0.9494,0.9476,0.9478,0.9478,0
2024-02-19,0.9497,0.9505,0.9485,0.9498,0.9498,0
2024-02-20,0.9513,0.9529,0.9504,0.9513,0.9513,0
2024-02-21,0.9533,0.9533,0.9501,0.9533,0.9533,0
2024-02-22,0.9513,0.9536,0.9498,0.9513,0.9513,0
2024-02-23,0.9527,0.9542,0.9516,0.9527,0.9527,0
2024-02-26,0.9534,0.9556,0.9532,0.9535,0.9535,0
2024-02-27,0.9549,0.9557,0.9534,0.9548,0.9548,0
2024-02-28,0.953,0.9538,0.9512,0.953,0.953,0
2024-02-29,0.9524,0.9548,0.9515,0.9523,0.9523,0
2024-03-01,0.9557,0.9604,0.9555,0.9557,0.9557,0
2024-03-04,0.9577,0.962,0.9556,0.9577,0.9577,0
2024-03-05,0.9608,0.9618,0.9594,0.9608,0.9608,0
2024-03-06,0.9592,0.9632,0.9592,0.9592,0.9592,0
2024-03-07,0.9614,0.9619,0.956,0.9614,0.9614,0
2024-03-08,0.9607,0.9608,0.9574,0.9607,0.9607,0
2024-03-11,0.9602,0.9604,0.9577,0.9602,0.9602,0
2024-03-12,0.9589,0.9597,0.9571,0.959,0.959,0
2024-03-13,0.9587,0.9609,0.9585,0.9587,0.9587,0
2024-03-14,0.9621,0.9628,0.9607,0.9621,0.9621,0
2024-03-15,0.9623,0.963,0.9604,0.9623,0.9623,0
2024-03-18,0.9616,0.9648,0.9613,0.9616,0.9616,0
2024-03-19,0.965,0.9664,0.9621,0.965,0.965,0
2024-03-20,0.9652,0.9676,0.965,0.9652,0.9652,0
2024-03-21,0.9686,0.9787,0.9666,0.9686,0.9686,0
2024-03-22,0.975,0.9756,0.971,0.975,0.975,0
2024-03-25,0.9701,0.9736,0.9701,0.9701,0.9701,0
2024-03-26,0.9748,0.9813,0.9747,0.9748,0.9748,0
2024-03-27,0.9788,0.9819,0.978,0.9788,0.9788,0
2024-03-28,0.9792,0.98,0.9727,0.9792,0.9792,0
2024-03-29,0.9724,0.9744,0.9688,0.9724,0.9724,0
2024-04-01,0.9735,0.9736,0.9716,0.9735,0.9735,0
2024-04-02,0.9717,0.977,0.9716,0.9717,0.9717,0
2024-04-03,0.9776,0.9807,0.9774,0.9776,0.9776,0
2024-04-04,0.9786,0.9849,0.9785,0.9786,0.9786,0
2024-04-05,0.9769,0.9801,0.9746,0.9769,0.9769,0
2024-04-08,0.978,0.983,0.9779,0.978,0.978,0
2024-04-09,0.983,0.9833,0.9804,0.983,0.983,0
2024-04-10,0.9806,0.9819,0.9793,0.9806,0.9806,0
2024-04-11,0.9807,0.982,0.9749,0.9807,0.9807,0
2024-04-12,0.9759,0.9763,0.9679,0.9759,0.9759,0
2024-04-15,0.973,0.974,0.9707,0.973,0.973,0
2024-04-16,0.9688,0.9721,0.9682,0.9688,0.9688,0
2024-04-17,0.9692,0.9711,0.9675,0.9692,0.9692,0
2024-04-18,0.9715,0.9722,0.9694,0.9715,0.9715,0
2024-04-19,0.9711,0.9711,0.9571,0.9711,0.9711,0
2024-04-22,0.9711,0.9727,0.969,0.971,0.971,0
2024-04-23,0.9715,0.9751,0.9711,0.9715,0.9715,0
2024-04-24,0.9758,0.9777,0.9748,0.9758,0.9758,0
2024-04-25,0.9784,0.9798,0.9772,0.9784,0.9784,0
2024-04-26,0.9789,0.9797,0.9763,0.9789,0.9789,0
2024-04-29,0.9783,0.9796,0.9754,0.9783,0.9783,0
2024-04-30,0.976,0.9811,0.9753,0.976,0.976,0
2024-05-01,0.9808,0.9832,0.9804,0.9808,0.9808,0
2024-05-02,0.9822,0.9826,0.9746,0.9822,0.9822,0
2024-05-03,0.9762,0.9766,0.9731,0.9762,0.9762,0
2024-05-06,0.9746,0.9764,0.9737,0.9746,0.9746,0
2024-05-07,0.9762,0.9777,0.9754,0.9762,0.9762,0
2024-05-08,0.9768,0.9771,0.9757,0.9768,0.9768,0
2024-05-09,0.9758,0.9774,0.9752,0.9758,0.9758,0
2024-05-10,0.9767,0.9779,0.976,0.9767,0.9767,0
2024-05-13,0.9763,0.9798,0.976,0.9763,0.9763,0
2024-05-14,0.9798,0.981,0.9786,0.9798,0.9798,0
2024-05-15,0.9806,0.9824,0.9795,0.9806,0.9806,0
2024-05-16,0.9806,0.9837,0.9787,0.9806,0.9806,0
2024-05-17,0.9847,0.9869,0.9847,0.9847,0.9847,0
2024-05-20,0.9882,0.9894,0.9867,0.9882,0.9882,0
2024-05-21,0.9884,0.9893,0.9872,0.9884,0.9884,0
2024-05-22,0.9891,0.9915,0.989,0.9891,0.9891,0
2024-05-23,0.9907,0.9916,0.9889,0.9907,0.9907,0
2024-05-24,0.9887,0.9929,0.9885,0.9887,0.9887,0
2024-05-27,0.9919,0.993,0.9916,0.9919,0.9919,0
2024-05-28,0.9919,0.9925,0.9884,0.9919,0.9919,0
2024-05-29,0.99,0.9909,0.9868,0.99,0.99,0
2024-05-30,0.9863,0.987,0.979,0.9863,0.9863,0
2024-05-31,0.9785,0.9835,0.977,0.9785,0.9785,0
2024-06-03,0.9782,0.9799,0.9743,0.9782,0.9782,0
2024-06-04,0.9762,0.9777,0.9677,0.9762,0.9762,0
2024-06-05,0.9685,0.9722,0.9683,0.9685,0.9685,0
2024-06-06,0.9706,0.9712,0.9683,0.9706,0.9706,0
2024-06-07,0.969,0.9706,0.9677,0.969,0.969,0
2024-06-10,0.966,0.9667,0.9625,0.966,0.966,0
2024-06-11,0.965,0.9658,0.9614,0.965,0.965,0
2024-06-12,0.9642,0.9675,0.9623,0.9642,0.9642,0
2024-06-13,0.9669,0.9684,0.9608,0.9669,0.9669,0
2024-06-14,0.9599,0.9605,0.951,0.9599,0.9599,0
2024-06-17,0.9532,0.9569,0.9516,0.9532,0.9532,0
2024-06-18,0.9541,0.9548,0.9482,0.9541,0.9541,0
2024-06-19,0.9495,0.9517,0.9478,0.9496,0.9496,0
2024-06-20,0.9505,0.9573,0.9481,0.9505,0.9505,0
2024-06-21,0.9544,0.9559,0.9509,0.9544,0.9544,0
2024-06-24,0.9559,0.9594,0.9549,0.9559,0.9559,0
2024-06-25,0.9586,0.9594,0.9563,0.9586,0.9586,0
2024-06-26,0.9588,0.96,0.9561,0.9588,0.9588,0
2024-06-27,0.958,0.9619,0.9578,0.958,0.958,0
2024-06-28,0.9622,0.9638,0.961,0.9622,0.9622,0
2024-07-01,0.9664,0.971,0.9659,0.9664,0.9664,0
2024-07-02,0.9697,0.9715,0.968,0.9697,0.9697,0
2024-07-03,0.9713,0.9737,0.971,0.9713,0.9713,0
2024-07-04,0.9721,0.9754,0.9711,0.9721,0.9721,0
2024-07-05,0.9732,0.9739,0.9714,0.9732,0.9732,0
2024-07-08,0.9692,0.972,0.9678,0.9692,0.9692,0
2024-07-09,0.9723,0.9731,0.9704,0.9723,0.9723,0
2024-07-10,0.9706,0.9738,0.97,0.9706,0.9706,0
2024-07-11,0.9742,0.975,0.9708,0.9742,0.9742,0
2024-07-12,0.9742,0.9758,0.9731,0.9742,0.9742,0
2024-07-15,0.9762,0.9772,0.974,0.9762,0.9762,0
2024-07-16,0.9759,0.9767,0.9741,0.9759,0.9759,0
2024-07-17,0.9739,0.9749,0.9666,0.9739,0.9739,0
2024-07-18,0.9651,0.9673,0.9642,0.9651,0.9651,0
2024-07-19,0.9673,0.969,0.9658,0.9673,0.9673,0
2024-07-22,0.9678,0.9684,0.9657,0.9678,0.9678,0
2024-07-23,0.9687,0.969,0.9668,0.9687,0.9687,0
2024-07-24,0.9672,0.9676,0.9588,0.9672,0.9672,0
2024-07-25,0.9592,0.9595,0.9521,0.9592,0.9592,0
2024-07-26,0.9557,0.9598,0.9555,0.9557,0.9557,0
2024-07-29,0.9599,0.9603,0.9566,0.9599,0.9599,0
2024-07-30,0.9587,0.9604,0.9562,0.9587,0.9587,0
2024-07-31,0.954,0.9557,0.9509,0.954,0.954,0
2024-08-01,0.9505,0.9505,0.9426,0.9505,0.9505,0
2024-08-02,0.9416,0.9439,0.9369,0.9416,0.9416,0
2024-08-05,0.934,0.9352,0.9211,0.934,0.934,0
2024-08-06,0.9361,0.9385,0.9286,0.9361,0.9361,0
2024-08-07,0.9315,0.9471,0.9314,0.9315,0.9315,0
2024-08-08,0.9389,0.9457,0.9356,0.9389,0.9389,0
2024-08-09,0.9463,0.9475,0.9423,0.9463,0.9463,0
2024-08-12,0.944,0.9518,0.9438,0.944,0.944,0
2024-08-13,0.9457,0.9492,0.9457,0.9457,0.9457,0
2024-08-14,0.9514,0.9544,0.9495,0.9514,0.9514,0
2024-08-15,0.9525,0.9578,0.9523,0.9525,0.9525,0
2024-08-16,0.9574,0.9574,0.9527,0.9574,0.9574,0
2024-08-19,0.9565,0.9566,0.9521,0.9565,0.9565,0
2024-08-20,0.9563,0.9563,0.9519,0.9563,0.9563,0
2024-08-21,0.9499,0.9517,0.9478,0.9499,0.9499,0
2024-08-22,0.9494,0.9499,0.946,0.9494,0.9494,0
2024-08-23,0.9469,0.9496,0.9459,0.9469,0.9469,0
2024-08-26,0.9479,0.9482,0.9452,0.9479,0.9479,0
2024-08-27,0.9457,0.9472,0.9408,0.9457,0.9457,0
2024-08-28,0.9407,0.9418,0.936,0.9407,0.9407,0
2024-08-29,0.9365,0.9399,0.9353,0.9365,0.9365,0
2024-08-30,0.9384,0.9416,0.938,0.9384,0.9384,0
2024-09-02,0.9395,0.9444,0.9384,0.9395,0.9395,0
2024-09-03,0.9422,0.9443,0.9375,0.9422,0.9422,0
2024-09-04,0.9391,0.9409,0.937,0.9391,0.9391,0
2024-09-05,0.9374,0.9405,0.9372,0.9374,0.9374,0
2024-09-06,0.9375,0.9391,0.9338,0.9375,0.9375,0
2024-09-09,0.9357,0.938,0.9353,0.9357,0.9357,0
2024-09-10,0.9374,0.9376,0.9326,0.9373,0.9373,0
2024-09-11,0.933,0.938,0.9306,0.933,0.933,0
2024-09-12,0.9388,0.9432,0.9378,0.9388,0.9388,0
2024-09-13,0.9415,0.9421,0.937,0.9415,0.9415,0
2024-09-16,0.9402,0.9405,0.9383,0.9402,0.9402,0
2024-09-17,0.94,0.9421,0.9383,0.94,0.94,0
2024-09-18,0.9413,0.9413,0.9381,0.9413,0.9413,0
2024-09-19,0.9417,0.9465,0.9416,0.9417,0.9417,0
2024-09-20,0.9461,0.9488,0.9445,0.9461,0.9461,0
2024-09-23,0.9495,0.9501,0.943,0.9495,0.9495,0
2024-09-24,0.9415,0.9456,0.9402,0.9415,0.9415,0
2024-09-25,0.9418,0.9507,0.9417,0.9418,0.9418,0
2024-09-26,0.9468,0.9497,0.944,0.9468,0.9468,0
2024-09-27,0.9459,0.9478,0.9397,0.9459,0.9459,0
2024-09-30,0.9396,0.9449,0.9382,0.9396,0.9396,0
2024-10-01,0.9413,0.9433,0.9337,0.9413,0.9413,0
2024-10-02,0.9363,0.9402,0.9343,0.9363,0.9363,0
2024-10-03,0.9389,0.9422,0.9368,0.9389,0.9389,0
2024-10-04,0.94,0.9437,0.9377,0.94,0.94,0
2024-10-07,0.9421,0.9421,0.9371,0.9421,0.9421,0
2024-10-08,0.9378,0.9418,0.9365,0.9378,0.9378,0
2024-10-09,0.9409,0.9416,0.9389,0.9409,0.9409,0
2024-10-10,0.9415,0.942,0.9355,0.9415,0.9415,0
2024-10-11,0.9366,0.9387,0.9365,0.9366,0.9366,0
2024-10-14,0.9375,0.9427,0.9369,0.9375,0.9375,0
2024-10-15,0.9407,0.9407,0.9382,0.9407,0.9407,0
2024-10-16,0.9387,0.9412,0.9378,0.9387,0.9387,0
2024-10-17,0.9397,0.9409,0.9353,0.9397,0.9397,0
2024-10-18,0.9378,0.9406,0.9377,0.9378,0.9378,0
2024-10-21,0.94,0.9402,0.9366,0.94,0.94,0
2024-10-22,0.9361,0.9376,0.9349,0.9361,0.9361,0
2024-10-23,0.9345,0.9373,0.9336,0.9345,0.9345,0
2024-10-24,0.9342,0.9366,0.9333,0.9342,0.9342,0
2024-10-25,0.9372,0.9387,0.9362,0.9372,0.9372,0
2024-10-28,0.9376,0.9389,0.9357,0.9376,0.9376,0
2024-10-29,0.9355,0.9382,0.9348,0.9355,0.9355,0
2024-10-30,0.9384,0.9416,0.9371,0.9384,0.9384,0
2024-10-31,0.9408,0.9417,0.9382,0.9408,0.9408,0
2024-11-01,0.9399,0.9446,0.9394,0.9399,0.9399,0
2024-11-04,0.9434,0.9434,0.9394,0.9434,0.9434,0
2024-11-05,0.9397,0.9432,0.9386,0.9397,0.9397,0
2024-11-06,0.943,0.943,0.9355,0.943,0.943,0
2024-11-07,0.9397,0.9442,0.9391,0.9397,0.9397,0
2024-11-08,0.9421,0.9423,0.9377,0.9421,0.9421,0
2024-11-11,0.9386,0.94,0.936,0.9386,0.9386,0
2024-11-12,0.9385,0.9388,0.9347,0.9385,0.9385,0
2024-11-13,0.9366,0.9385,0.934,0.9366,0.9366,0
2024-11-14,0.9357,0.9388,0.9349,0.9357,0.9357,0
2024-11-15,0.9376,0.9393,0.935,0.9376,0.9376,0
2024-11-18,0.9361,0.937,0.935,0.9361,0.9361,0
2024-11-19,0.9357,0.9361,0.9305,0.9357,0.9357,0
2024-11-20,0.9356,0.9365,0.9305,0.9356,0.9356,0
2024-11-21,0.9319,0.9319,0.9283,0.9319,0.9319,0
2024-11-22,0.9284,0.9323,0.9206,0.9284,0.9284,0
2024-11-25,0.9331,0.934,0.9292,0.9331,0.9331,0
2024-11-26,0.9283,0.9327,0.9271,0.9283,0.9283,0
2024-11-27,0.9298,0.9324,0.9276,0.9298,0.9298,0
2024-11-28,0.9319,0.9329,0.9305,0.9319,0.9319,0
2024-11-29,0.9319,0.9324,0.9294,0.9319,0.9319,0
2024-12-02,0.9301,0.9322,0.929,0.9301,0.9301,0
2024-12-03,0.9307,0.9324,0.9292,0.9307,0.9307,0
2024-12-04,0.9316,0.9324,0.9291,0.9316,0.9316,0
2024-12-05,0.929,0.9322,0.929,0.929,0.929,0
2024-12-06,0.9298,0.9302,0.926,0.9298,0.9298,0
2024-12-09,0.9283,0.9301,0.927,0.9283,0.9283,0
2024-12-10,0.9273,0.9276,0.9256,0.9273,0.9273,0
2024-12-11,0.9296,0.9304,0.9272,0.9296,0.9296,0
2024-12-12,0.9279,0.934,0.9276,0.9279,0.9279,0
2024-12-13,0.934,0.9386,0.9336,0.934,0.934,0
2024-12-16,0.9372,0.9391,0.9352,0.9372,0.9372,0
2024-12-17,0.9402,0.9417,0.938,0.9402,0.9402,0
2024-12-18,0.9366,0.9387,0.9347,0.9366,0.9366,0
2024-12-19,0.9333,0.9355,0.9309,0.9333,0.9333,0
2024-12-20,0.9317,0.9317,0.9285,0.9317,0.9317,0
2024-12-23,0.9317,0.936,0.9306,0.9317,0.9317,0
2024-12-24,0.9349,0.9367,0.9341,0.9349,0.9349,0
2024-12-25,0.9365,0.9387,0.9364,0.9387,0.9387,0
2024-12-26,0.9352,0.938,0.9351,0.9352,0.9352,0
2024-12-27,0.9368,0.9405,0.936,0.9368,0.9368,0
2024-12-30,0.9405,0.944,0.9398,0.9405,0.9405,0
2024-12-31,0.9399,0.9427,0.9378,0.9399,0.9399,0
2025-01-01,0.9399,0.9399,0.9399,0.9399,0.9399,0
2025-01-02,0.9396,0.9396,0.9332,0.9396,0.9396,0
2025-01-03,0.9364,0.9371,0.935,0.9364,0.9364,0
2025-01-06,0.937,0.9409,0.9367,0.937,0.937,0
2025-01-07,0.9398,0.944,0.9395,0.9398,0.9398,0
2025-01-08,0.9407,0.942,0.9373,0.9407,0.9407,0
2025-01-09,0.9396,0.9402,0.9384,0.9396,0.9396,0
2025-01-10,0.9391,0.9419,0.9385,0.9391,0.9391,0
2025-01-13,0.9391,0.9395,0.9337,0.9391,0.9391,0
2025-01-14,0.94,0.9415,0.9377,0.94,0.94,0
2025-01-15,0.9404,0.9412,0.9384,0.9404,0.9404,0
2025-01-16,0.939,0.9393,0.937,0.939,0.939,0
2025-01-17,0.9387,0.9413,0.9367,0.9387,0.9387,0
2025-01-20,0.94,0.946,0.94,0.94,0.94,0
2025-01-21,0.9441,0.9453,0.9414,0.9441,0.9441,0
2025-01-22,0.9434,0.9454,0.943,0.9434,0.9434,0
2025-01-23,0.9433,0.9456,0.9427,0.9433,0.9433,0
2025-01-24,0.9452,0.9516,0.9448,0.9452,0.9452,0
2025-01-27,0.9492,0.9495,0.9428,0.9492,0.9492,0
2025-01-28,0.9442,0.946,0.9431,0.9442,0.9442,0
2025-01-29,0.9429,0.9456,0.9423,0.9429,0.9429,0
2025-01-30,0.9448,0.9484,0.9438,0.9448,0.9448,0
2025-01-31,0.9456,0.9468,0.9428,0.9456,0.9456,0
2025-02-03,0.9378,0.941,0.9362,0.9378,0.9378,0
2025-02-04,0.9414,0.9416,0.9378,0.9414,0.9414,0
2025-02-05,0.9389,0.9406,0.9382,0.9389,0.9389,0
2025-02-06,0.9374,0.9393,0.9367,0.9374,0.9374,0
2025-02-07,0.9399,0.9429,0.9392,0.9399,0.9399,0
2025-02-10,0.9391,0.9405,0.9381,0.9391,0.9391,0
2025-02-11,0.9387,0.9449,0.9383,0.9387,0.9387,0
2025-02-12,0.9462,0.9488,0.9442,0.9462,0.9462,0
2025-02-13,0.9491,0.9516,0.9421,0.9491,0.9491,0
2025-02-14,0.9449,0.9472,0.9425,0.9449,0.9449,0
2025-02-17,0.9438,0.9451,0.9427,0.9438,0.9438,0
2025-02-18,0.9444,0.9445,0.9415,0.9444,0.9444,0
2025-02-19,0.9441,0.9456,0.9413,0.9441,0.9441,0
2025-02-20,0.9425,0.9434,0.9408,0.9425,0.9425,0
2025-02-21,0.943,0.9435,0.9395,0.943,0.943,0
2025-02-24,0.9411,0.9427,0.9382,0.9411,0.9411,0
2025-02-25,0.9387,0.94,0.9367,0.9387,0.9387,0
2025-02-26,0.9388,0.9401,0.9375,0.9388,0.9388,0
2025-02-27,0.938,0.9416,0.9351,0.938,0.938,0
2025-02-28,0.9354,0.9402,0.9333,0.9354,0.9354,0
2025-03-03,0.9399,0.9434,0.9366,0.9399,0.9399,0
2025-03-04,0.9402,0.9405,0.9348,0.9402,0.9402,0
2025-03-05,0.9451,0.9585,0.9446,0.9451,0.9451,0
2025-03-06,0.9614,0.9635,0.9559,0.9614,0.9614,0
