date,open,high,low,close,adjusted_close,volume
2022-06-21,1.2248,1.2325,1.2245,1.2264,1.2264,46
2022-06-22,1.2264,1.2315,1.2161,1.2253,1.2253,858
2022-06-23,1.2252,1.2295,1.217,1.226,1.226,692
2022-06-24,1.226,1.2321,1.2241,1.2276,1.2276,174
2022-06-26,1.2268,1.2297,1.2266,1.2283,1.2283,35
2022-06-27,1.2283,1.2333,1.2261,1.2267,1.2267,192
2022-06-28,1.2267,1.2292,1.2175,1.2188,1.2188,763
2022-06-29,1.2188,1.2214,1.2106,1.2129,1.2129,694
2022-06-30,1.2129,1.2189,1.2092,1.2161,1.2161,325
2022-07-01,1.2161,1.2162,1.1976,1.2102,1.2102,1540
2022-07-03,1.2103,1.2124,1.2098,1.21,1.21,56
2022-07-04,1.21,1.2165,1.2085,1.2114,1.2114,145
2022-07-05,1.2113,1.2126,1.1899,1.1952,1.1952,1791
2022-07-06,1.1951,1.199,1.1876,1.1922,1.1922,649
2022-07-07,1.1922,1.2034,1.1909,1.2029,1.2029,129
2022-07-08,1.2029,1.2056,1.192,1.2034,1.2034,928
2022-07-10,1.2018,1.202,1.1869,1.2017,1.2017,0
2022-07-11,1.201,1.2012,1.1867,1.1899,1.1899,1216
2022-07-12,1.1899,1.1916,1.1807,1.1878,1.1878,792
2022-07-13,1.1878,1.1968,1.1828,1.1864,1.1864,439
2022-07-14,1.1864,1.1885,1.176,1.1841,1.1841,896
2022-07-15,1.1841,1.1875,1.1805,1.1869,1.1869,326
2022-07-17,1.1869,1.1891,1.1863,1.189,1.189,69
2022-07-18,1.189,1.2034,1.1875,1.1949,1.1949,149
2022-07-19,1.1949,1.2046,1.1925,1.2003,1.2003,219
2022-07-20,1.2003,1.2038,1.1954,1.1968,1.1968,426
2022-07-21,1.1968,1.2005,1.189,1.1996,1.1996,669
2022-07-22,1.1996,1.2064,1.1917,1.2007,1.2007,676
2022-07-24,1.1992,1.1992,1.1985,1.1986,1.1986,72
2022-07-25,1.1986,1.2087,1.1961,1.2054,1.2054,228
2022-07-26,1.2054,1.209,1.1964,1.2036,1.2036,765
2022-07-27,1.2035,1.2186,1.2021,1.2162,1.2162,142
2022-07-28,1.2162,1.2192,1.2104,1.2173,1.2173,503
2022-07-29,1.2173,1.2246,1.2063,1.2181,1.2181,923
2022-07-31,1.2173,1.2179,1.2157,1.2168,1.2168,147
2022-08-01,1.2168,1.2294,1.2163,1.2257,1.2257,60
2022-08-02,1.2258,1.2279,1.2141,1.2144,1.2144,972
2022-08-03,1.2144,1.2208,1.21,1.2139,1.2139,381
2022-08-04,1.2142,1.2217,1.2066,1.2159,1.2159,644
2022-08-05,1.2159,1.2169,1.2004,1.2072,1.2072,1294
2022-08-07,1.2069,1.2072,1.2057,1.2061,1.2061,116
2022-08-08,1.2061,1.2138,1.2048,1.2086,1.2086,131
2022-08-09,1.2085,1.213,1.2063,1.2072,1.2072,202
2022-08-10,1.2072,1.2277,1.2065,1.221,1.221,73
2022-08-11,1.221,1.225,1.2183,1.2195,1.2195,248
2022-08-12,1.2195,1.2216,1.21,1.2138,1.2138,798
2022-08-14,1.2136,1.214,1.2127,1.2127,1.2127,97
2022-08-15,1.2127,1.2148,1.205,1.2057,1.2057,654
2022-08-16,1.2056,1.2118,1.2008,1.2095,1.2095,421
2022-08-17,1.2095,1.2144,1.2028,1.2046,1.2046,570
2022-08-18,1.2046,1.208,1.1923,1.1931,1.1931,1038
2022-08-19,1.1931,1.1934,1.1792,1.183,1.183,1183
2022-08-21,1.1823,1.1834,1.1811,1.1819,1.1819,119
2022-08-22,1.1819,1.1837,1.1742,1.1766,1.1766,669
2022-08-23,1.1766,1.1878,1.1718,1.183,1.183,428
2022-08-24,1.183,1.1836,1.1756,1.1791,1.1791,647
2022-08-25,1.1791,1.1864,1.1784,1.1823,1.1823,76
2022-08-26,1.1823,1.1901,1.1734,1.174,1.174,776
2022-08-28,1.1693,1.1693,1.1688,1.1689,1.1689,55
2022-08-29,1.1691,1.1744,1.1648,1.1722,1.1722,381
2022-08-30,1.1722,1.1761,1.1622,1.1659,1.1659,870
2022-08-31,1.1659,1.1694,1.1594,1.1597,1.1597,574
2022-09-01,1.1597,1.1617,1.1499,1.1547,1.1547,864
2022-09-02,1.1547,1.1589,1.1496,1.1515,1.1515,462
2022-09-04,1.1479,1.1521,1.1445,1.1475,1.1475,0
2022-09-05,1.1479,1.1567,1.1444,1.1565,1.1565,323
2022-09-06,1.1565,1.161,1.1495,1.1511,1.1511,624
2022-09-07,1.1511,1.1541,1.1405,1.1522,1.1522,934
2022-09-08,1.1522,1.1561,1.1461,1.152,1.152,556
2022-09-09,1.152,1.1648,1.1516,1.1588,1.1588,59
2022-09-11,1.1627,1.1639,1.1603,1.162,1.162,230
2022-09-12,1.162,1.1711,1.1601,1.1689,1.1689,186
2022-09-13,1.1689,1.1738,1.1482,1.1503,1.1503,1792
2022-09-14,1.1503,1.159,1.148,1.1545,1.1545,213
2022-09-15,1.1545,1.1548,1.1451,1.1452,1.1452,829
2022-09-16,1.1452,1.1481,1.1351,1.1424,1.1424,904
2022-09-18,1.1418,1.1441,1.1412,1.1434,1.1434,71
2022-09-19,1.1434,1.1446,1.1356,1.1445,1.1445,708
2022-09-20,1.1445,1.1461,1.1358,1.1381,1.1381,782
2022-09-21,1.1381,1.1385,1.1237,1.1257,1.1257,1284
2022-09-22,1.1258,1.1365,1.1212,1.1263,1.1263,431
2022-09-23,1.1263,1.1274,1.084,1.0851,1.0851,3776
2022-09-25,1.0814,1.0846,1.078,1.0793,1.0793,329
2022-09-26,1.0793,1.0931,1.0344,1.0766,1.0766,4185
2022-09-27,1.0767,1.0838,1.0659,1.0726,1.0726,1017
2022-09-28,1.0726,1.0916,1.054,1.0831,1.0831,1756
2022-09-29,1.0831,1.1204,1.0762,1.1172,1.1172,656
2022-09-30,1.1172,1.1235,1.1026,1.1163,1.1163,1329
2022-10-02,1.1171,1.1195,1.1128,1.1136,1.1136,400
2022-10-03,1.1136,1.1342,1.1086,1.1338,1.1338,467
2022-10-04,1.1338,1.1489,1.1281,1.1451,1.1451,528
2022-10-05,1.1451,1.1496,1.1227,1.1356,1.1356,1973
2022-10-06,1.1356,1.1384,1.1113,1.1162,1.1162,2162
2022-10-07,1.1162,1.1225,1.1056,1.1094,1.1094,968
2022-10-09,1.1093,1.1095,1.1062,1.1073,1.1073,301
2022-10-10,1.1073,1.1112,1.102,1.1079,1.1079,498
2022-10-11,1.1079,1.118,1.0953,1.0964,1.0964,1159
2022-10-12,1.0964,1.1134,1.0924,1.1101,1.1101,387
2022-10-13,1.1101,1.1381,1.1057,1.1302,1.1302,413
2022-10-14,1.1302,1.1367,1.1152,1.118,1.118,1342
2022-10-16,1.1226,1.1251,1.1213,1.1242,1.1242,132
2022-10-17,1.1242,1.144,1.1216,1.1352,1.1352,247
2022-10-18,1.1352,1.1411,1.1256,1.1343,1.1343,866
2022-10-19,1.1343,1.1351,1.1185,1.1218,1.1218,1405
2022-10-20,1.1225,1.1293,1.1064,1.1221,1.1221,0
2022-10-21,1.1105,1.1315,1.1061,1.1298,1.1298,418
2022-10-23,1.1381,1.1409,1.1308,1.1336,1.1336,661
2022-10-24,1.1337,1.1383,1.1258,1.1306,1.1306,711
2022-10-25,1.1306,1.15,1.1272,1.1459,1.1459,326
2022-10-26,1.1459,1.1641,1.1431,1.1639,1.1639,264
2022-10-27,1.1639,1.1646,1.1549,1.1565,1.1565,792
2022-10-28,1.1565,1.1624,1.1504,1.1614,1.1614,546
2022-10-30,1.1594,1.1607,1.1587,1.1595,1.1595,82
2022-10-31,1.1595,1.1614,1.1459,1.1468,1.1468,1192
2022-11-01,1.1468,1.1566,1.1437,1.1489,1.1489,285
2022-11-02,1.1489,1.1565,1.1375,1.1384,1.1384,1011
2022-11-03,1.1384,1.1422,1.115,1.117,1.117,2077
2022-11-04,1.1171,1.1382,1.1147,1.1375,1.1375,233
2022-11-06,1.1314,1.1342,1.1306,1.1331,1.1331,96
2022-11-07,1.1331,1.1542,1.1291,1.1513,1.1513,376
2022-11-08,1.1513,1.1599,1.143,1.1552,1.1552,739
2022-11-09,1.1552,1.1567,1.1334,1.1368,1.1368,1907
2022-11-10,1.1368,1.1732,1.1363,1.1695,1.1695,63
2022-11-11,1.1695,1.1855,1.1648,1.1836,1.1836,422
2022-11-13,1.1818,1.1818,1.1767,1.1797,1.1797,448
2022-11-14,1.1797,1.1829,1.1711,1.1752,1.1752,753
2022-11-15,1.1752,1.203,1.1741,1.188,1.188,111
2022-11-16,1.188,1.1942,1.1832,1.1914,1.1914,425
2022-11-17,1.1914,1.1958,1.1763,1.1859,1.1859,1290
2022-11-18,1.1859,1.1951,1.1859,1.1883,1.1883,25
2022-11-20,1.1902,1.1902,1.1881,1.1885,1.1885,193
2022-11-21,1.1885,1.1887,1.1779,1.1827,1.1827,915
2022-11-22,1.1827,1.1903,1.1822,1.1894,1.1894,55
2022-11-23,1.1894,1.2081,1.1873,1.2077,1.2077,196
2022-11-24,1.2077,1.2154,1.2059,1.2113,1.2113,169
2022-11-25,1.2113,1.2128,1.2059,1.2097,1.2097,466
2022-11-27,1.2072,1.2079,1.2051,1.2054,1.2054,193
2022-11-28,1.2054,1.2118,1.1941,1.196,1.196,961
2022-11-29,1.196,1.2065,1.1942,1.1946,1.1946,167
2022-11-30,1.1946,1.2089,1.1901,1.2075,1.2075,404
2022-12-01,1.2075,1.2307,1.207,1.2259,1.2259,63
2022-12-02,1.2259,1.23,1.2135,1.2293,1.2293,1033
2022-12-04,1.2279,1.2297,1.2271,1.2297,1.2297,84
2022-12-05,1.2296,1.2345,1.2162,1.2193,1.2193,1113
2022-12-06,1.2193,1.227,1.2127,1.2133,1.2133,559
2022-12-07,1.2133,1.2235,1.2107,1.221,1.221,234
2022-12-08,1.221,1.2247,1.2155,1.2234,1.2234,470
2022-12-09,1.2234,1.2323,1.2203,1.2265,1.2265,269
2022-12-11,1.2261,1.2272,1.2233,1.2236,1.2236,249
2022-12-12,1.2236,1.2299,1.2207,1.2269,1.2269,255
2022-12-13,1.2269,1.2444,1.2249,1.2355,1.2355,189
2022-12-14,1.2355,1.2447,1.2342,1.2419,1.2419,120
2022-12-15,1.2419,1.2426,1.2156,1.2191,1.2191,2131
2022-12-16,1.2191,1.2223,1.212,1.2144,1.2144,599
2022-12-18,1.2153,1.217,1.2153,1.216,1.216,24
2022-12-19,1.216,1.2242,1.2121,1.2155,1.2155,339
2022-12-20,1.2155,1.2224,1.2086,1.2189,1.2189,586
2022-12-21,1.2189,1.219,1.2055,1.2077,1.2077,1112
2022-12-22,1.2077,1.2148,1.1993,1.2038,1.2038,711
2022-12-23,1.2038,1.209,1.2019,1.2052,1.2052,181
2022-12-25,1.2068,1.2069,1.2054,1.2067,1.2067,136
2022-12-26,1.2066,1.2093,1.2053,1.2083,1.2083,130
2022-12-27,1.2083,1.2113,1.2003,1.2027,1.2027,683
2022-12-28,1.2027,1.2126,1.2003,1.2028,1.2028,222
2022-12-29,1.2028,1.2079,1.2015,1.2055,1.2055,129
2022-12-30,1.2055,1.2108,1.201,1.2094,1.2094,397
2023-01-01,1.2069,1.2099,1.2031,1.2043,1.2043,46975
2023-01-02,1.2087,1.21,1.2035,1.2063,1.2063,450
2023-01-03,1.2063,1.2085,1.1901,1.1967,1.1967,1368
2023-01-04,1.1967,1.2088,1.1966,1.2057,1.2057,24
2023-01-05,1.2057,1.2078,1.1873,1.1909,1.1909,1539
2023-01-06,1.191,1.21,1.1841,1.2094,1.2094,591
2023-01-08,1.2088,1.2121,1.2087,1.212,1.212,29
2023-01-09,1.212,1.221,1.2094,1.2184,1.2184,234
2023-01-10,1.2184,1.2198,1.211,1.2154,1.2154,626
2023-01-11,1.2154,1.2179,1.21,1.2159,1.2159,458
2023-01-12,1.2159,1.2247,1.2088,1.2217,1.2217,607
2023-01-13,1.2217,1.2249,1.2151,1.2235,1.2235,563
2023-01-15,1.2223,1.2234,1.2221,1.2224,1.2224,33
2023-01-16,1.2224,1.229,1.2172,1.2208,1.2208,445
2023-01-17,1.2208,1.2299,1.217,1.2284,1.2284,337
2023-01-18,1.2284,1.2436,1.2255,1.2347,1.2347,256
2023-01-19,1.2347,1.2399,1.2313,1.2393,1.2393,294
2023-01-20,1.2393,1.2405,1.2336,1.24,1.24,478
2023-01-22,1.2401,1.2415,1.2398,1.2406,1.2406,37
2023-01-23,1.2406,1.2448,1.2324,1.2379,1.2379,686
2023-01-24,1.2379,1.2414,1.2263,1.2332,1.2332,955
2023-01-25,1.2332,1.2419,1.2283,1.2411,1.2411,412
2023-01-26,1.2411,1.2431,1.2345,1.2414,1.2414,549
2023-01-27,1.2415,1.2419,1.2346,1.2399,1.2399,574
2023-01-29,1.2392,1.2401,1.2378,1.2401,1.2401,130
2023-01-30,1.2401,1.2418,1.2337,1.235,1.235,530
2023-01-31,1.235,1.2371,1.2285,1.2309,1.2309,549
2023-02-01,1.2309,1.2402,1.2273,1.2388,1.2388,307
2023-02-02,1.2388,1.2401,1.222,1.2221,1.2221,1376
2023-02-03,1.2221,1.2266,1.2048,1.2054,1.2054,1442
2023-02-05,1.2037,1.2057,1.2036,1.2044,1.2044,29
2023-02-06,1.2043,1.2078,1.2006,1.2027,1.2027,331
2023-02-07,1.2027,1.2096,1.1961,1.2054,1.2054,562
2023-02-08,1.2054,1.211,1.2039,1.2071,1.2071,145
2023-02-09,1.2071,1.2194,1.2057,1.2116,1.2116,133
2023-02-10,1.2116,1.2139,1.2047,1.2059,1.2059,585
2023-02-12,1.2066,1.2066,1.2047,1.2052,1.2052,176
2023-02-13,1.2051,1.2152,1.2031,1.215,1.215,190
2023-02-14,1.2151,1.2269,1.2118,1.2174,1.2174,291
2023-02-15,1.2174,1.2182,1.199,1.2037,1.2037,1529
2023-02-16,1.2037,1.2074,1.1966,1.1974,1.1974,612
2023-02-17,1.1974,1.2049,1.1915,1.2043,1.2043,515
2023-02-19,1.2029,1.2038,1.2025,1.2029,1.2029,53
2023-02-20,1.2029,1.2057,1.2015,1.2039,1.2039,137
2023-02-21,1.2039,1.2148,1.1986,1.2109,1.2109,455
2023-02-22,1.2109,1.2136,1.2035,1.2047,1.2047,635
2023-02-23,1.2047,1.2075,1.1992,1.2017,1.2017,474
2023-02-24,1.2017,1.2042,1.1928,1.1941,1.1941,756
2023-02-26,1.1952,1.1957,1.1945,1.195,1.195,77
2023-02-27,1.195,1.2068,1.1923,1.2063,1.2063,249
2023-02-28,1.2062,1.2144,1.2014,1.2033,1.2033,424
2023-03-01,1.2033,1.2089,1.1965,1.2027,1.2027,584
2023-03-02,1.2027,1.2037,1.1925,1.195,1.195,863
2023-03-03,1.1949,1.2049,1.1949,1.2044,1.2044,27
2023-03-05,1.2041,1.2041,1.2027,1.2028,1.2028,137
2023-03-06,1.2028,1.2049,1.1993,1.2025,1.2025,307
2023-03-07,1.2025,1.2065,1.1822,1.1827,1.1827,1712
2023-03-08,1.1827,1.1859,1.1803,1.1849,1.1849,223
2023-03-09,1.185,1.1939,1.1832,1.1923,1.1923,165
2023-03-10,1.1923,1.2114,1.1908,1.2031,1.2031,143
2023-03-12,1.2074,1.2104,1.2069,1.2076,1.2076,58
2023-03-13,1.2076,1.22,1.2047,1.2167,1.2167,260
2023-03-14,1.2167,1.2204,1.2137,1.2151,1.2151,271
2023-03-15,1.2151,1.2182,1.2011,1.2067,1.2067,1174
2023-03-16,1.2067,1.2128,1.2028,1.211,1.211,350
2023-03-17,1.211,1.2201,1.2102,1.2178,1.2178,83
2023-03-19,1.2212,1.2214,1.2178,1.2187,1.2187,295
2023-03-20,1.2188,1.2285,1.2167,1.2274,1.2274,186
2023-03-21,1.2274,1.2283,1.2179,1.2225,1.2225,793
2023-03-22,1.2225,1.2335,1.2209,1.2278,1.2278,154
2023-03-23,1.2278,1.2344,1.2262,1.2281,1.2281,153
2023-03-24,1.2281,1.2289,1.2191,1.2231,1.2231,752
2023-03-26,1.2234,1.225,1.223,1.2245,1.2245,54
2023-03-27,1.2245,1.2298,1.2219,1.2297,1.2297,231
2023-03-28,1.2297,1.2349,1.2281,1.233,1.233,147
2023-03-29,1.2331,1.2362,1.2303,1.2311,1.2311,242
2023-03-30,1.2311,1.2393,1.2294,1.2387,1.2387,154
2023-03-31,1.2387,1.2423,1.2324,1.2329,1.2329,525
2023-04-02,1.2332,1.2333,1.2284,1.2286,1.2286,402
2023-04-03,1.2286,1.2426,1.2275,1.2421,1.2421,115
2023-04-04,1.2421,1.2525,1.2395,1.25,1.25,224
2023-04-05,1.2499,1.2514,1.2433,1.2463,1.2463,548
2023-04-06,1.2463,1.2487,1.2413,1.2438,1.2438,417
2023-04-07,1.2438,1.2456,1.239,1.2417,1.2417,411
2023-04-09,1.2417,1.2432,1.2417,1.2431,1.2431,20
2023-04-10,1.2431,1.2443,1.2345,1.2392,1.2392,714
2023-04-11,1.2392,1.2456,1.2387,1.243,1.243,59
2023-04-12,1.243,1.2496,1.2399,1.2492,1.2492,268
2023-04-13,1.2492,1.2538,1.2479,1.2525,1.2525,125
2023-04-14,1.2525,1.2547,1.2399,1.2415,1.2415,1021
2023-04-16,1.2413,1.2421,1.2398,1.2402,1.2402,142
2023-04-17,1.2401,1.2438,1.2354,1.2374,1.2374,403
2023-04-18,1.2374,1.245,1.2368,1.2425,1.2425,69
2023-04-19,1.2425,1.2474,1.2393,1.2428,1.2428,282
2023-04-20,1.2428,1.2468,1.2405,1.2441,1.2441,207
2023-04-21,1.244,1.2448,1.2367,1.2442,1.2442,607
2023-04-23,1.2448,1.2468,1.2414,1.245,1.245,0
2023-04-24,1.2447,1.25,1.2443,1.2499,1.2499,56
2023-04-25,1.2499,1.2507,1.2387,1.2414,1.2414,916
2023-04-26,1.2414,1.2515,1.2403,1.2471,1.2471,110
2023-04-27,1.2471,1.25,1.2437,1.2497,1.2497,295
2023-04-28,1.2497,1.2584,1.2447,1.2567,1.2567,421
2023-04-30,1.2562,1.2571,1.2557,1.2558,1.2558,66
2023-05-01,1.2558,1.2569,1.2481,1.2485,1.2485,637
2023-05-02,1.2485,1.2513,1.2436,1.2477,1.2477,411
2023-05-03,1.2477,1.259,1.2468,1.2569,1.2569,91
2023-05-04,1.257,1.2599,1.2548,1.2583,1.2583,190
2023-05-05,1.2583,1.2653,1.256,1.2632,1.2632,200
2023-05-07,1.2637,1.2638,1.2625,1.263,1.263,112
