date,open,high,low,close,adjusted_close,volume
2025-04-08,1.0915,1.0992,1.089,1.0978,1.0978,18811373
2025-04-09,1.0978,1.1095,1.0915,1.0951,1.0951,22092045
2025-04-10,1.0951,1.1262,1.0951,1.1258,1.1258,15367549
2025-04-11,1.1258,1.1473,1.1247,1.1356,1.1356,19791429
2025-04-12,1.1354,1.1354,1.1352,1.1352,1.1352,2123
2025-04-13,1.1352,1.136,1.1318,1.1343,1.1343,2132290
2025-04-14,1.1343,1.1424,1.1297,1.1337,1.1337,18211260
2025-04-15,1.1337,1.1379,1.1265,1.1294,1.1294,18067083
2025-04-16,1.1294,1.1413,1.1293,1.1396,1.1396,16493713
2025-04-17,1.1396,1.1397,1.1336,1.1372,1.1372,18515441
2025-04-18,1.1372,1.1398,1.136,1.1392,1.1392,14793166
2025-04-19,1.1393,1.1395,1.1393,1.1395,1.1395,1352
2025-04-20,1.1395,1.1459,1.1395,1.145,1.145,2078764
2025-04-21,1.145,1.1573,1.1449,1.1514,1.1514,19492591
2025-04-22,1.1514,1.1547,1.1308,1.1351,1.1351,21888270
2025-04-23,1.1351,1.144,1.1311,1.133,1.133,23483382
2025-04-24,1.133,1.1398,1.1322,1.1373,1.1373,30425123
2025-04-25,1.1373,1.1389,1.1316,1.1363,1.1363,16567885
2025-04-26,1.1362,1.1362,1.1362,1.1362,1.1362,418
2025-04-27,1.1361,1.1366,1.134,1.1345,1.1345,409072
2025-04-28,1.1345,1.1425,1.1331,1.1408,1.1408,20343846
2025-04-29,1.1408,1.142,1.137,1.1391,1.1391,19099718
2025-04-30,1.1391,1.1399,1.1317,1.1322,1.1322,19026428
2025-05-01,1.1322,1.1341,1.1266,1.1296,1.1296,19339098
2025-05-02,1.1296,1.1381,1.1274,1.1299,1.1299,20526913
2025-05-03,1.1299,1.1299,1.1299,1.1299,1.1299,952
2025-05-04,1.1301,1.1328,1.1296,1.1321,1.1321,812862
2025-05-05,1.1321,1.1365,1.1297,1.1312,1.1312,21448901
2025-05-06,1.1312,1.1381,1.128,1.134,1.134,18361191
2025-05-07,1.134,1.1378,1.1292,1.1303,1.1303,22937982
2025-05-08,1.1303,1.1336,1.1212,1.1228,1.1228,21157159
2025-05-09,1.1227,1.1293,1.1197,1.1248,1.1248,23625254
2025-05-10,1.1248,1.1248,1.1248,1.1248,1.1248,492
2025-05-11,1.1248,1.1249,1.1195,1.1228,1.1228,1658730
2025-05-12,1.1228,1.1243,1.1066,1.1096,1.1096,20141727
2025-05-13,1.1096,1.1197,1.1095,1.1186,1.1186,16402509
2025-05-14,1.1186,1.1266,1.1165,1.1182,1.1182,20490313
2025-05-15,1.1182,1.1228,1.117,1.1192,1.1192,16107380
2025-05-16,1.1192,1.122,1.1131,1.1161,1.1161,14576606
2025-05-17,1.1161,1.1161,1.1161,1.1161,1.1161,3164
2025-05-18,1.1161,1.1194,1.1161,1.1189,1.1189,827753
2025-05-19,1.1189,1.1288,1.1173,1.1233,1.1233,20841587
2025-05-20,1.1233,1.129,1.1218,1.1288,1.1288,15932386
2025-05-21,1.1288,1.1363,1.1287,1.1332,1.1332,24955452
2025-05-22,1.1332,1.1345,1.1256,1.1282,1.1282,16524966
2025-05-23,1.1282,1.1375,1.1279,1.1363,1.1363,27164581
2025-05-24,1.1365,1.1365,1.1365,1.1365,1.1365,478
2025-05-25,1.1365,1.1382,1.1363,1.1375,1.1375,1650304
2025-05-26,1.1375,1.1419,1.1369,1.1389,1.1389,13536064
2025-05-27,1.1389,1.1407,1.1324,1.1337,1.1337,15788066
2025-05-28,1.1337,1.1345,1.1211,1.1229,1.1229,19161335
2025-05-29,1.1229,1.1385,1.1224,1.1377,1.1377,20579022
2025-05-30,1.1377,1.139,1.1313,1.1348,1.1348,18724656
2025-05-31,1.1348,1.1348,1.1348,1.1348,1.1348,2720
2025-06-01,1.1348,1.1361,1.1347,1.1353,1.1353,1370691
2025-06-02,1.1353,1.1454,1.1353,1.1453,1.1453,17170316
2025-06-03,1.1453,1.1455,1.1364,1.1384,1.1384,11139589
2025-06-04,1.1384,1.1434,1.1357,1.1421,1.1421,16615485
2025-06-05,1.1421,1.1495,1.1405,1.1454,1.1454,14238609
2025-06-06,1.1454,1.1457,1.1372,1.1394,1.1394,12527902
2025-06-07,1.1394,1.1394,1.1394,1.1394,1.1394,972
2025-06-08,1.1396,1.1412,1.1392,1.1407,1.1407,906954
2025-06-09,1.1407,1.1439,1.1387,1.1427,1.1427,12426722
2025-06-10,1.1427,1.1448,1.1373,1.1438,1.1438,14063372
2025-06-11,1.1438,1.1513,1.1405,1.151,1.151,16469674
2025-06-12,1.151,1.1631,1.1502,1.1609,1.1609,19508650
2025-06-13,1.1609,1.1614,1.1489,1.1548,1.1548,18628998
2025-06-15,1.1549,1.1551,1.1527,1.1538,1.1538,1257610
2025-06-16,1.1538,1.1615,1.1524,1.1554,1.1554,17055983
2025-06-17,1.1554,1.1579,1.1475,1.1482,1.1482,13941957
2025-06-18,1.1482,1.153,1.1461,1.1476,1.1476,19079839
2025-06-19,1.1476,1.1513,1.1447,1.1512,1.1512,16227774
2025-06-20,1.1512,1.1544,1.1496,1.1523,1.1523,16838933
2025-06-21,1.1523,1.1523,1.1522,1.1522,1.1522,1806
2025-06-22,1.1522,1.1522,1.1457,1.15,1.15,1861678
2025-06-23,1.15,1.1609,1.1454,1.1598,1.1598,23428385
2025-06-24,1.1598,1.1642,1.1581,1.1613,1.1613,19891431
2025-06-25,1.1613,1.1685,1.159,1.1683,1.1683,15380392
2025-06-26,1.1684,1.1744,1.1668,1.1693,1.1693,18196621
2025-06-27,1.1693,1.1753,1.1684,1.1714,1.1714,20360553
2025-06-29,1.1719,1.1739,1.1719,1.1727,1.1727,1401272
2025-06-30,1.1727,1.1791,1.1708,1.1786,1.1786,21834026
2025-07-01,1.1786,1.183,1.1762,1.1805,1.1805,22054503
2025-07-02,1.1805,1.181,1.1747,1.1799,1.1799,19439991
2025-07-03,1.1799,1.181,1.1718,1.1769,1.1769,18883414
2025-07-04,1.1769,1.1788,1.1756,1.1777,1.1777,15112249
2025-07-05,1.1777,1.1777,1.1776,1.1777,1.1777,14385
2025-07-06,1.1777,1.1787,1.1774,1.178,1.178,931955
2025-07-07,1.178,1.179,1.1687,1.1737,1.1737,18878900
2025-07-08,1.1737,1.1765,1.1683,1.1723,1.1723,19772046
2025-07-09,1.1723,1.1739,1.169,1.1738,1.1738,19107850
2025-07-10,1.1738,1.1749,1.1663,1.1702,1.1702,20128659
2025-07-11,1.1702,1.1712,1.1665,1.169,1.169,17638873
2025-07-12,1.1688,1.1688,1.1688,1.1688,1.1688,20
2025-07-13,1.1691,1.1692,1.1662,1.1683,1.1683,1607710
2025-07-14,1.1683,1.1698,1.1655,1.1666,1.1666,18605434
2025-07-15,1.1666,1.1693,1.1593,1.1607,1.1607,16040671
2025-07-16,1.1607,1.1719,1.1563,1.1635,1.1635,12626430
2025-07-17,1.1635,1.1636,1.1558,1.1615,1.1615,12703155
2025-07-18,1.1615,1.1672,1.1612,1.1621,1.1621,10690568
2025-07-19,1.1622,1.1622,1.1622,1.1622,1.1622,448
2025-07-20,1.1624,1.1637,1.1622,1.163,1.163,2202299
2025-07-21,1.163,1.1717,1.1615,1.1695,1.1695,16723351
2025-07-22,1.1695,1.1761,1.1679,1.1738,1.1738,16625031
2025-07-23,1.1738,1.1779,1.1711,1.1773,1.1773,15391747
2025-07-24,1.1773,1.1788,1.1731,1.1755,1.1755,14545395
2025-07-25,1.1755,1.1761,1.1704,1.174,1.174,14299229
2025-07-26,1.174,1.174,1.174,1.174,1.174,1581
2025-07-27,1.1741,1.1769,1.1741,1.1756,1.1756,1884813
2025-07-28,1.1756,1.177,1.1585,1.1597,1.1597,17056981
2025-07-29,1.1597,1.1599,1.1519,1.1551,1.1551,19469873
2025-07-30,1.1551,1.1573,1.1401,1.1428,1.1428,21933457
2025-07-31,1.1428,1.1461,1.1406,1.1422,1.1422,25913923
2025-08-01,1.1422,1.1597,1.1392,1.1593,1.1593,22896364
2025-08-02,1.1583,1.159,1.1583,1.159,1.159,82
2025-08-03,1.1596,1.1596,1.1578,1.1588,1.1588,2223199
2025-08-04,1.1588,1.1589,1.155,1.1584,1.1584,23440328
2025-08-05,1.1584,1.1588,1.1528,1.1579,1.1579,23992343
2025-08-06,1.1579,1.1669,1.1565,1.1663,1.1663,19134618
2025-08-07,1.1663,1.1698,1.1611,1.1677,1.1677,23218746
2025-08-08,1.1677,1.1679,1.1629,1.164,1.164,19071465
2025-08-09,1.1641,1.1641,1.1641,1.1641,1.1641,834
2025-08-10,1.1641,1.1652,1.1641,1.1648,1.1648,1342286
2025-08-11,1.1648,1.1676,1.159,1.1616,1.1616,18246332
2025-08-12,1.1617,1.1697,1.1599,1.1678,1.1678,24718507
2025-08-13,1.1678,1.173,1.1671,1.1713,1.1713,18124398
2025-08-14,1.1712,1.1715,1.1631,1.1651,1.1651,22073400
2025-08-15,1.1651,1.1715,1.1647,1.1702,1.1702,18781233
2025-08-16,1.1703,1.1704,1.1703,1.1704,1.1704,1786
2025-08-17,1.1705,1.1716,1.1704,1.1706,1.1706,1118457
2025-08-18,1.1706,1.1711,1.1656,1.1668,1.1668,14136830
2025-08-19,1.1668,1.1693,1.1639,1.1641,1.1641,17419980
2025-08-20,1.1642,1.1674,1.1622,1.1651,1.1651,17397848
2025-08-21,1.1651,1.1663,1.1601,1.1613,1.1613,18528515
2025-08-22,1.1613,1.1743,1.1583,1.1719,1.1719,14845503
2025-08-23,1.172,1.1722,1.172,1.1722,1.1722,1183
2025-08-24,1.1722,1.1729,1.1708,1.1708,1.1708,1527010
2025-08-25,1.1709,1.1721,1.1603,1.1615,1.1615,13462173
2025-08-26,1.1615,1.1665,1.1602,1.1637,1.1637,19776281
2025-08-27,1.1637,1.1648,1.1574,1.1648,1.1648,16143871
2025-08-28,1.1648,1.1697,1.1629,1.1679,1.1679,18850558
2025-08-29,1.1679,1.1709,1.1651,1.1683,1.1683,18074366
2025-08-30,1.1683,1.1687,1.1683,1.1687,1.1687,1162
2025-08-31,1.1687,1.1697,1.1686,1.169,1.169,979943
2025-09-01,1.169,1.1736,1.1688,1.1715,1.1715,14352425
2025-09-02,1.1715,1.1716,1.1613,1.1633,1.1633,24730932
2025-09-03,1.1633,1.1682,1.1609,1.1661,1.1661,22360716
2025-09-04,1.1661,1.1669,1.163,1.1657,1.1657,23999538
2025-09-05,1.1657,1.1759,1.1652,1.1713,1.1713,20172556
2025-09-06,1.1711,1.1711,1.1711,1.1711,1.1711,20
2025-09-07,1.1717,1.1721,1.1704,1.1713,1.1713,2092679
2025-09-08,1.1713,1.1773,1.1705,1.1769,1.1769,23009962
2025-09-09,1.1769,1.178,1.1698,1.1703,1.1703,28260683
2025-09-10,1.1702,1.173,1.1683,1.1703,1.1703,18806372
2025-09-11,1.1703,1.1746,1.1664,1.1733,1.1733,23698990
2025-09-12,1.1733,1.1748,1.1701,1.1733,1.1733,21343573
2025-09-13,1.1733,1.1733,1.1733,1.1733,1.1733,1092
2025-09-14,1.1735,1.1737,1.1725,1.1726,1.1726,1037497
2025-09-15,1.1726,1.1775,1.1716,1.1764,1.1764,17858934
2025-09-16,1.1763,1.1878,1.1757,1.1871,1.1871,28226692
2025-09-17,1.1871,1.1918,1.1808,1.1825,1.1825,19099173
2025-09-18,1.1825,1.1848,1.175,1.1789,1.1789,25109698
2025-09-19,1.1789,1.1792,1.1729,1.1746,1.1746,20864588
2025-09-20,1.1746,1.1746,1.1744,1.1746,1.1746,1274
2025-09-21,1.1745,1.175,1.1736,1.1737,1.1737,1515854
2025-09-22,1.1736,1.1804,1.1726,1.18,1.18,16604589
2025-09-23,1.1801,1.182,1.178,1.1815,1.1815,15463462
2025-09-24,1.1815,1.1817,1.1728,1.1742,1.1742,18840993
2025-09-25,1.1742,1.1754,1.1646,1.1662,1.1662,20378882
2025-09-26,1.1662,1.1707,1.1658,1.1701,1.1701,14959264
2025-09-27,1.1701,1.1702,1.1701,1.1701,1.1701,1152
2025-09-28,1.1701,1.171,1.1697,1.1705,1.1705,911916
2025-09-29,1.1705,1.1754,1.1704,1.1731,1.1731,13593499
2025-09-30,1.1731,1.1762,1.1712,1.1735,1.1735,14692432
2025-10-01,1.1735,1.1779,1.1715,1.1733,1.1733,17126532
2025-10-02,1.1733,1.1758,1.1683,1.1725,1.1725,15796866
2025-10-03,1.1725,1.1759,1.1715,1.1739,1.1739,12638158
2025-10-04,1.1739,1.174,1.1739,1.1739,1.1739,781
2025-10-05,1.1739,1.1743,1.1706,1.1712,1.1712,2060564
2025-10-06,1.1712,1.1731,1.1652,1.1709,1.1709,14887453
2025-10-07,1.1709,1.1711,1.1648,1.1653,1.1653,14451521
2025-10-08,1.1653,1.1653,1.1598,1.1629,1.1629,19826822
2025-10-09,1.1629,1.1648,1.1542,1.1565,1.1565,19590676
2025-10-10,1.1565,1.163,1.1559,1.1622,1.1622,15553163
2025-10-11,1.1622,1.1623,1.1619,1.1622,1.1622,8016
2025-10-12,1.1622,1.1624,1.1592,1.1602,1.1602,1096517
2025-10-13,1.1602,1.163,1.1557,1.1566,1.1566,18343172
2025-10-14,1.1566,1.1615,1.1543,1.1603,1.1603,26408703
2025-10-15,1.1603,1.1652,1.1602,1.1646,1.1646,22383589
2025-10-16,1.1646,1.17,1.1643,1.1699,1.1699,23743760
2025-10-17,1.1699,1.1728,1.165,1.1651,1.1651,17347754
2025-10-18,1.1651,1.1653,1.1651,1.1651,1.1651,7840
2025-10-19,1.1651,1.1671,1.1651,1.1658,1.1658,1261551
2025-10-20,1.1658,1.1676,1.1639,1.1644,1.1644,17330248
2025-10-21,1.1644,1.1655,1.1597,1.1599,1.1599,19761416
2025-10-22,1.16,1.1622,1.1577,1.1607,1.1607,17771783
2025-10-23,1.1607,1.1621,1.1585,1.1617,1.1617,17132780
2025-10-24,1.1617,1.1648,1.1601,1.1627,1.1627,15664277
2025-10-25,1.1627,1.1627,1.1627,1.1627,1.1627,1322
2025-10-26,1.1627,1.1637,1.1617,1.1631,1.1631,1296820
2025-10-27,1.1631,1.1655,1.1617,1.1651,1.1651,15233613
2025-10-28,1.1651,1.1669,1.1625,1.1657,1.1657,15598169
2025-10-29,1.1657,1.1666,1.1578,1.1603,1.1603,18957061
2025-10-30,1.1603,1.1637,1.1547,1.1572,1.1572,20620619
2025-10-31,1.1572,1.1578,1.1521,1.1536,1.1536,25648667
2025-11-01,1.1536,1.1537,1.1536,1.1536,1.1536,9598
2025-11-02,1.1536,1.1539,1.1526,1.1528,1.1528,1955528
2025-11-03,1.1528,1.1541,1.1505,1.1519,1.1519,21550942
2025-11-04,1.1519,1.1534,1.1473,1.1485,1.1485,27366768
2025-11-05,1.1485,1.1498,1.1469,1.1496,1.1496,23751333
2025-11-06,1.1496,1.1552,1.1493,1.1549,1.1549,24438056
2025-11-07,1.1549,1.1591,1.153,1.1567,1.1567,24314204
2025-11-08,1.1567,1.1567,1.1564,1.1564,1.1564,3007
2025-11-09,1.1564,1.1567,1.1542,1.1543,1.1543,1243167
2025-11-10,1.1543,1.1583,1.1541,1.1557,1.1557,23917191
2025-11-11,1.1557,1.1606,1.1547,1.1587,1.1587,26082271
2025-11-12,1.1587,1.1598,1.1563,1.1592,1.1592,23589759
2025-11-13,1.1592,1.1656,1.1579,1.163,1.163,30559905
2025-11-14,1.163,1.1653,1.1606,1.162,1.162,27332241
2025-11-15,1.162,1.1621,1.162,1.162,1.162,1127
2025-11-16,1.1621,1.1625,1.1611,1.1615,1.1615,1458015
2025-11-17,1.1615,1.1615,1.1582,1.159,1.159,22515013
2025-11-18,1.159,1.1608,1.1571,1.158,1.158,25274808
2025-11-19,1.158,1.1597,1.1518,1.1539,1.1539,25347173
2025-11-20,1.1539,1.155,1.1503,1.1534,1.1534,33615691
2025-11-21,1.1534,1.1552,1.1491,1.1513,1.1513,30168411
2025-11-22,1.1514,1.1515,1.1513,1.1513,1.1513,9097
2025-11-23,1.1513,1.1518,1.1506,1.1507,1.1507,1073013
2025-11-24,1.1507,1.155,1.1502,1.152,1.152,21674730
2025-11-25,1.152,1.1586,1.1511,1.1565,1.1565,26805782
2025-11-26,1.1565,1.1603,1.1547,1.1602,1.1602,28113616
2025-11-27,1.1602,1.1614,1.1576,1.16,1.16,19730449
2025-11-28,1.16,1.161,1.1555,1.1601,1.1601,30278703
2025-11-29,1.16,1.1601,1.1598,1.1599,1.1599,504
2025-11-30,1.1599,1.1608,1.1593,1.1601,1.1601,1390085
2025-12-01,1.1601,1.1652,1.159,1.1607,1.1607,27009201
2025-12-02,1.1607,1.1629,1.1591,1.1628,1.1628,24404986
2025-12-03,1.1628,1.1678,1.1628,1.1666,1.1666,22120322
2025-12-04,1.1666,1.1682,1.1641,1.1643,1.1643,23885472
2025-12-05,1.1643,1.1672,1.1628,1.1643,1.1643,21304348
2025-12-06,1.1643,1.1643,1.1642,1.1642,1.1642,2243
2025-12-07,1.1642,1.1647,1.1638,1.164,1.164,1378323
2025-12-08,1.164,1.1672,1.1616,1.1641,1.1641,23072463
2025-12-09,1.1641,1.1657,1.1615,1.1628,1.1628,19864849
2025-12-10,1.1628,1.1703,1.1622,1.1701,1.1701,23895250
2025-12-11,1.1702,1.1763,1.1674,1.1741,1.1741,26352076
2025-12-12,1.1741,1.175,1.172,1.174,1.174,20347298
2025-12-13,1.1741,1.1747,1.1739,1.174,1.174,89
2025-12-14,1.174,1.1741,1.1735,1.1737,1.1737,849326
2025-12-15,1.1737,1.1769,1.1727,1.1754,1.1754,22067181
2025-12-16,1.1754,1.1804,1.1736,1.1749,1.1749,25639320
2025-12-17,1.1749,1.1758,1.1703,1.1742,1.1742,23300970
2025-12-18,1.1742,1.1763,1.1713,1.1725,1.1725,23416139
2025-12-19,1.1725,1.1738,1.1703,1.171,1.171,20615077
2025-12-20,1.171,1.171,1.1708,1.1709,1.1709,8631
2025-12-21,1.171,1.1721,1.1706,1.171,1.171,1608640
2025-12-22,1.171,1.1769,1.171,1.1764,1.1764,19237851
2025-12-23,1.1764,1.1802,1.1763,1.1795,1.1795,23477289
2025-12-24,1.1795,1.1808,1.1773,1.1778,1.1778,18362921
2025-12-25,1.1778,1.1786,1.1777,1.1784,1.1784,1483777
2025-12-26,1.1784,1.1797,1.1762,1.1772,1.1772,17431768
2025-12-27,1.1771,1.1771,1.177,1.177,1.177,1352
2025-12-28,1.177,1.1771,1.177,1.1771,1.1771,6494
2025-12-29,1.177,1.1775,1.1763,1.1772,1.1772,2741474
2025-12-30,1.1772,1.178,1.1743,1.1746,1.1746,22016585
2025-12-31,1.1746,1.1759,1.172,1.1746,1.1746,19270281
2026-01-01,1.1746,1.1751,1.1743,1.1751,1.1751,798487
2026-01-02,1.1751,1.1765,1.1713,1.172,1.172,19787558
2026-01-03,1.1721,1.1721,1.1721,1.1721,1.1721,2748
2026-01-04,1.1721,1.1725,1.17,1.1705,1.1705,1221705
2026-01-05,1.1705,1.1729,1.1659,1.1715,1.1715,23795601
2026-01-06,1.1715,1.1743,1.1684,1.1687,1.1687,25145847
2026-01-07,1.1687,1.1703,1.1673,1.1677,1.1677,21274431
2026-01-08,1.1677,1.1683,1.1643,1.1658,1.1658,23363387
2026-01-09,1.1658,1.166,1.1618,1.1637,1.1637,19816763
2026-01-10,1.1637,1.1642,1.1632,1.1635,1.1635,17629
2026-01-11,1.1632,1.1656,1.1623,1.1624,1.1624,758694
2026-01-12,1.1624,1.1699,1.1622,1.1668,1.1668,20971826
2026-01-13,1.1668,1.1677,1.1634,1.1642,1.1642,21107355
2026-01-14,1.1642,1.1662,1.1636,1.1645,1.1645,16401271
2026-01-15,1.1645,1.1646,1.1593,1.1609,1.1609,19066257
2026-01-16,1.1609,1.1628,1.1585,1.1604,1.1604,15236565
2026-01-17,1.1604,1.1606,1.1594,1.1606,1.1606,18687
2026-01-18,1.1606,1.1627,1.1574,1.1624,1.1624,1574520
2026-01-19,1.1624,1.1649,1.1605,1.164,1.164,11088346
2026-01-20,1.164,1.1769,1.1633,1.1727,1.1727,23320157
2026-01-21,1.1727,1.1743,1.1671,1.1673,1.1673,18023700
2026-01-22,1.1673,1.176,1.1673,1.1754,1.1754,18156316
2026-01-23,1.1754,1.1834,1.1728,1.1828,1.1828,18000286
2026-01-24,1.1828,1.1828,1.1822,1.1824,1.1824,18964
2026-01-25,1.1824,1.1898,1.1807,1.1859,1.1859,1929374
2026-01-26,1.186,1.1907,1.1835,1.1874,1.1874,23678504
2026-01-27,1.1874,1.2081,1.1851,1.2023,1.2023,27742713
2026-01-28,1.2023,1.2026,1.1896,1.1978,1.1978,25330045
2026-01-29,1.198,1.1996,1.1907,1.1968,1.1968,28267202
2026-01-30,1.1968,1.1973,1.185,1.1857,1.1857,27404354
2026-01-31,1.1857,1.1861,1.1853,1.1854,1.1854,18361
2026-02-01,1.1852,1.187,1.184,1.1846,1.1846,1498119
2026-02-02,1.1846,1.1875,1.1776,1.1799,1.1799,29057275
2026-02-03,1.1799,1.1829,1.178,1.1816,1.1816,24698120
2026-02-04,1.1816,1.1838,1.1791,1.1801,1.1801,21717388
2026-02-05,1.1802,1.1822,1.1775,1.1777,1.1777,26000010
2026-02-06,1.1777,1.1826,1.1766,1.182,1.182,17786768
2026-02-07,1.182,1.182,1.1809,1.181,1.181,5997
2026-02-08,1.1817,1.1828,1.181,1.1827,1.1827,1116374
2026-02-09,1.1827,1.1927,1.1816,1.1904,1.1904,22095820
2026-02-10,1.1905,1.1928,1.189,1.1904,1.1904,0
2026-02-11,1.1888,1.1927,1.1839,1.189,1.189,0
2026-02-12,1.1875,1.1891,1.1853,1.1876,1.1876,0
2026-02-13,1.1869,1.1884,1.1847,1.1872,1.1872,17668447
2026-02-14,1.1873,1.1873,1.1861,1.1861,1.1861,7554
2026-02-15,1.1865,1.1879,1.1861,1.1867,1.1867,759677
2026-02-16,1.1867,1.187,1.1846,1.1851,1.1851,11618084
2026-02-17,1.1851,1.1858,1.1805,1.1851,1.1851,21344970
2026-02-18,1.1851,1.1854,1.1782,1.1789,1.1789,17020568
2026-02-19,1.1789,1.1808,1.1742,1.1769,1.1769,21256153
2026-02-20,1.1769,1.1807,1.1743,1.1788,1.1788,22236526
2026-02-21,1.1788,1.1788,1.1783,1.1784,1.1784,17669
2026-02-22,1.1784,1.1795,1.1775,1.1787,1.1787,191
2026-02-23,1.1833,1.1835,1.1775,1.1793,1.1793,18976405
2026-02-24,1.1793,1.1797,1.1767,1.1794,1.1794,0
2026-02-25,1.1776,1.1808,1.1771,1.1775,1.1775,0
2026-02-26,1.1815,1.183,1.1782,1.1815,1.1815,0
2026-02-27,1.1803,1.1824,1.1791,1.1803,1.1803,0
2026-02-28,1.1815,1.1816,1.1806,1.1806,1.1806,100476
2026-03-01,1.1816,1.1818,1.175,1.1784,1.1784,591
2026-03-02,1.176,1.1796,1.1673,1.1759,1.1759,0
2026-03-03,1.1695,1.1707,1.1532,1.1697,1.1697,0
2026-03-04,1.1611,1.1655,1.1577,1.1612,1.1612,0
2026-03-05,1.1635,1.1647,1.1562,1.1636,1.1636,0
2026-03-06,1.1607,1.1623,1.1548,1.1608,1.1608,0
2026-03-07,1.1622,1.1622,1.1615,1.1619,1.1619,435062
2026-03-08,1.1618,1.162,1.1551,1.1551,1.1551,49
2026-03-09,1.1526,1.1594,1.1508,1.1523,1.1523,0
2026-03-10,1.1617,1.1664,1.1608,1.1617,1.1617,0
2026-03-11,1.1616,1.1644,1.1594,1.1605,1.1605,0
